21/05/2019;3; 00:02:19;398; 23:55:55;500689;501962;1
22/05/2019;4; 00:00:11;390; 23:58:09;501962;503021;1
23/05/2019;5; 00:02:25;379; 23:56:00;503021;503941;1
24/05/2019;6; 00:00:16;372; 23:58:51;503941;504794;1
25/05/2019;7; 00:03:07;332; 23:57:56;504794;504796;1
26/05/2019;1; 00:06:22;331; 23:56:11;504796;504798;1
27/05/2019;2; 00:00:27;394; 23:59:45;504798;505930;1
28/05/2019;3; 00:04:01;380; 23:58:51;505930;506951;1
29/05/2019;4; 00:03:07;405; 23:57:00;506951;508182;1
30/05/2019;5; 00:01:16;333; 23:59:40;508182;508184;1
31/05/2019;6; 00:03:56;332; 23:58:35;508184;508194;1
01/06/2019;7; 00:02:51;332; 23:56:59;508194;508196;1
02/06/2019;1; 00:01:15;331; 23:55:55;508196;508198;1
03/06/2019;2; 00:00:11;375; 23:56:28;508198;509050;1
04/06/2019;3; 00:00:44;380; 23:58:06;509050;509889;1
05/06/2019;4; 00:02:54;373; 23:58:34;509889;510712;1
06/06/2019;5; 00:02:50;386; 23:59:37;510712;511715;1
07/06/2019;6; 00:03:54;375; 23:59:58;511715;512498;1
08/06/2019;7; 00:04:14;332; 23:58:54;512498;512501;1
09/06/2019;1; 00:03:10;332; 23:57:17;512501;512504;1
10/06/2019;2; 00:01:33;331; 23:56:13;512504;512506;1
11/06/2019;3; 00:00:29;361; 23:58:31;512506;513037;1
12/06/2019;4; 00:02:47;358; 23:57:27;513037;513549;1
13/06/2019;5; 00:01:43;335; 23:58:38;513549;513669;1
14/06/2019;6; 00:02:54;350; 23:55:28;513669;514148;1
15/06/2019;7; 00:00:16;333; 23:58:40;514148;514151;1
16/06/2019;1; 00:02:56;332; 23:57:35;514151;514155;1
17/06/2019;2; 00:01:51;337; 23:58:00;514155;514331;1
18/06/2019;3; 00:02:16;335; 23:59:19;514331;514446;1
19/06/2019;4; 00:03:35;333; 23:59:44;514446;514530;1
20/06/2019;5; 00:04:00;333; 23:56:07;514530;514651;1
21/06/2019;6; 00:00:23;333; 23:56:43;514651;514741;1
22/06/2019;7; 00:01:31;332; 23:59:54;514741;514745;1
23/06/2019;1; 00:04:10;332; 23:58:50;514745;514747;1
24/06/2019;2; 00:03:06;332; 23:57:14;514747;514796;1
25/06/2019;3; 00:01:30;332; 23:56:09;514796;514855;1
26/06/2019;4; 00:00:25;332; 23:58:49;514855;514915;1
27/06/2019;5; 00:03:05;332; 23:57:44;514915;514961;1
28/06/2019;6; 00:02:00;332; 23:56:08;514961;515000;1
29/06/2019;7; 00:00:24;333; 23:59:20;515000;515003;1
30/06/2019;1; 00:03:36;331; 23:57:43;515003;515006;1
01/07/2019;2; 00:01:59;331; 23:58:32;515006;515095;1
02/07/2019;3; 00:02:48;332; 23:57:27;515095;515139;1
03/07/2019;4; 00:01:43;332; 23:55:51;515139;515178;1
04/07/2019;5; 00:00:07;339; 23:55:45;515178;515324;1
05/07/2019;6; 00:00:33;368; 23:59:29;515324;515920;1
06/07/2019;7; 00:03:45;332; 23:57:53;515920;515952;1
07/07/2019;1; 00:02:09;331; 23:56:48;515952;515974;1
08/07/2019;2; 00:01:04;333; 23:56:38;515974;516029;1
09/07/2019;3; 00:00:54;333; 23:59:49;516029;516070;1
10/07/2019;4; 00:04:05;332; 23:58:13;516070;516101;1
11/07/2019;5; 00:02:29;331; 23:57:08;516101;516141;1
12/07/2019;6; 00:01:24;331; 23:59:48;516142;516183;1
13/07/2019;7; 00:04:36;332; 23:58:44;516183;516198;1
14/07/2019;1; 00:03:00;332; 23:57:07;516198;516215;1
15/07/2019;2; 00:01:55;332; 23:56:03;516215;516258;1
16/07/2019;3; 00:00:19;333; 23:57:19;516258;516327;1
17/07/2019;4; 00:01:35;333; 23:59:59;516327;516361;1
18/07/2019;5; 00:04:15;332; 23:57:38;516361;516449;1
19/07/2019;6; 00:01:54;332; 23:56:01;516449;516488;1
20/07/2019;7; 00:00:17;333; 23:59:13;516488;516501;1
21/07/2019;1; 00:03:29;332; 23:57:36;516501;516513;1
22/07/2019;2; 00:02:24;332; 23:56:32;516513;516545;1
23/07/2019;3; 00:00:48;333; 23:59:35;516545;516602;1
24/07/2019;4; 00:03:51;333; 23:59:07;516602;516666;1
25/07/2019;5; 00:03:23;333; 23:57:34;516666;516724;1
26/07/2019;6; 00:01:50;317; 23:55:57;516724;516742;1
27/07/2019;7; 00:00:45;333; 23:59:09;516742;516753;1
28/07/2019;1; 00:03:25;332; 23:58:04;516753;516768;1
29/07/2019;2; 00:02:20;331; 23:56:28;516768;516781;1
30/07/2019;3; 00:00:44;333; 23:59:40;516781;516794;1
31/07/2019;4; 00:03:56;332; 23:58:03;516794;516805;1
01/08/2019;5; 00:02:19;331; 23:56:59;516805;516815;1
02/08/2019;6; 00:01:15;332; 23:59:38;516815;516825;1
03/08/2019;7; 00:03:54;332; 23:58:34;516825;516834;1
04/08/2019;1; 00:02:50;332; 23:56:58;516834;516843;1
05/08/2019;2; 00:01:13;332; 23:55:53;516843;516853;1
06/08/2019;3; 00:00:09;333; 23:58:33;516853;516861;1
07/08/2019;4; 00:03:21;332; 23:57:28;516861;516868;1
08/08/2019;5; 00:01:44;332; 23:55:52;516868;516875;1
09/08/2019;6; 00:00:40;333; 23:59:03;516875;516883;1
10/08/2019;7; 00:03:19;331; 23:57:59;516883;516890;1
11/08/2019;1; 00:02:15;332; 23:56:23;516890;516896;1
12/08/2019;2; 00:00:39;333; 23:59:34;516896;516903;1
13/08/2019;3; 00:03:50;331; 23:57:58;516903;516910;1
14/08/2019;4; 00:02:14;332; 23:56:53;516910;516919;1
15/08/2019;5; 00:01:09;333; 23:59:33;516919;516929;1
16/08/2019;6; 00:03:49;332; 23:58:28;516929;516937;1
17/08/2019;7; 00:02:44;332; 23:56:52;516937;516946;1
18/08/2019;1; 00:01:08;332; 23:55:48;516946;516954;1
19/08/2019;2; 00:00:04;333; 23:58:27;516954;516990;1
20/08/2019;3; 00:03:15;332; 23:57:23;516990;517014;1
21/08/2019;4; 00:01:39;332; 23:55:46;517014;517044;1
22/08/2019;5; 00:00:34;333; 23:58:22;517044;517077;1
23/08/2019;6; 00:02:38;332; 23:57:18;517077;517096;1
24/08/2019;7; 00:01:34;333; 23:59:57;517096;517106;1
25/08/2019;1; 00:04:13;332; 23:58:53;517106;517115;1
26/08/2019;2; 00:03:09;337; 23:59:00;517115;517243;1
27/08/2019;3; 00:03:16;338; 23:56:21;517243;517409;1
28/08/2019;4; 00:00:37;336; 23:59:08;517409;517508;1
29/08/2019;5; 00:03:24;332; 23:58:03;517508;517551;1
30/08/2019;6; 00:02:19;332; 23:56:27;517551;517579;1
31/08/2019;7; 00:00:43;333; 23:59:38;517579;517581;1
01/09/2019;1; 00:03:54;332; 23:58:02;517581;517582;1
02/09/2019;2; 00:02:18;379; 23:58:16;517582;518507;1
03/09/2019;3; 00:02:32;414; 23:58:44;518507;520049;1
04/09/2019;4; 00:03:00;409; 23:55:58;520049;521415;1
05/09/2019;5; 00:00:14;395; 23:59:41;521415;522646;1
06/09/2019;6; 00:03:58;396; 23:57:47;522646;523898;1
07/09/2019;7; 00:02:03;332; 23:56:43;523898;523929;1
08/09/2019;1; 00:00:59;333; 23:59:22;523929;523951;1
09/09/2019;2; 00:03:38;405; 23:56:07;523951;525357;1
10/09/2019;3; 00:00:23;417; 23:55:54;525357;526949;1
11/09/2019;4; 00:00:10;412; 23:57:54;526949;528450;1
12/09/2019;5; 00:02:10;410; 23:55:22;528450;529949;1
13/09/2019;6; 00:00:10;414; 23:58:49;529949;531447;1
14/09/2019;7; 00:03:05;332; 23:57:45;531447;531491;1
15/09/2019;1; 00:02:01;332; 23:56:09;531491;531522;1
16/09/2019;2; 00:00:25;398; 23:58:54;531522;532792;1
17/09/2019;3; 00:03:42;402; 23:58:01;532792;534089;1
18/09/2019;4; 00:02:49;425; 23:59:44;534089;535588;1
19/09/2019;5; 00:04:00;415; 23:55:57;535588;536907;1
20/09/2019;6; 00:00:13;390; 23:56:53;536907;538004;1
21/09/2019;7; 00:01:09;333; 23:59:33;538004;538008;1
22/09/2019;1; 00:03:49;332; 23:58:28;538008;538011;1
23/09/2019;2; 00:02:44;392; 23:56:53;538011;539130;1
24/09/2019;3; 00:01:09;408; 23:59:23;539130;540456;1
25/09/2019;4; 00:03:39;397; 23:58:35;540456;541682;1
26/09/2019;5; 00:02:51;384; 23:59:14;541682;542758;1
27/09/2019;6; 00:03:30;395; 23:55:38;542758;543889;1
28/09/2019;7; 00:00:26;333; 23:58:50;543889;543893;1
29/09/2019;1; 00:03:06;332; 23:57:46;543893;543896;1
30/09/2019;2; 00:02:02;398; 23:58:47;543896;545069;1
01/10/2019;3; 00:03:03;402; 23:55:53;545069;546317;1
02/10/2019;4; 00:00:09;403; 23:58:54;546317;547575;1
03/10/2019;5; 00:03:10;394; 23:57:55;547575;548701;1
04/10/2019;6; 00:02:11;394; 23:57:21;548701;549848;1
05/10/2019;7; 00:02:09;332; 23:56:17;549848;549853;1
06/10/2019;1; 00:00:33;332; 23:59:28;549853;549856;1
07/10/2019;2; 00:03:44;397; 23:55:53;549856;551053;1
08/10/2019;3; 00:00:09;409; 23:55:49;551053;552383;1
09/10/2019;4; 00:17:49;385; 23:56:16;552383;553519;1
10/10/2019;5; 00:00:32;393; 23:59:53;553519;554708;1
11/10/2019;6; 00:04:09;394; 23:57:50;554708;555877;1
12/10/2019;7; 00:02:06;332; 23:56:14;555877;555882;1
13/10/2019;1; 00:00:30;333; 23:59:25;555882;555885;1
14/10/2019;2; 00:03:41;417; 23:57:49;555885;557317;1
15/10/2019;3; 00:02:05;398; 23:59:21;557317;558548;1
16/10/2019;4; 00:03:37;397; 23:56:22;558548;559773;1
17/10/2019;5; 00:00:38;429; 23:58:36;559773;561346;1
18/10/2019;6; 00:03:24;405; 23:59:48;561346;562693;1
19/10/2019;7; 00:04:04;331; 23:58:11;562693;562695;1
20/10/2019;1; 00:02:27;331; 23:57:07;562695;562697;1
21/10/2019;2; 00:01:23;397; 23:56:56;562697;563868;1
22/10/2019;3; 00:01:12;394; 23:58:45;563868;564973;1
23/10/2019;4; 00:03:01;391; 23:57:46;564973;566095;1
24/10/2019;5; 00:02:02;396; 23:57:41;566095;567333;1
25/10/2019;6; 00:02:29;402; 23:55:51;567333;568621;1
26/10/2019;7; 00:00:07;329; 23:59:03;568621;568626;1
27/10/2019;1; 00:03:19;346; 23:58:15;568626;568630;1
28/10/2019;2; 00:02:31;330; 23:56:44;568630;568678;1
29/10/2019;3; 00:01:00;334; 23:56:31;568678;568768;1
30/10/2019;4; 00:00:47;333; 23:59:43;568768;568786;1
31/10/2019;5; 00:03:59;332; 23:58:07;568786;568798;1
01/11/2019;6; 00:02:55;332; 23:57:02;568798;568804;1
02/11/2019;7; 00:01:18;332; 23:55:26;568804;568810;1
03/11/2019;1; 00:00:14;331; 23:58:38;568810;568816;1
04/11/2019;2; 00:02:54;386; 23:58:18;568816;569990;1
05/11/2019;3; 00:02:34;411; 23:59:48;569990;571311;1
06/11/2019;4; 00:04:36;418; 23:57:13;571311;572764;1
07/11/2019;5; 00:01:29;402; 23:58:11;572764;573995;1
08/11/2019;6; 00:02:59;401; 23:56:20;573995;575230;1
09/11/2019;7; 00:00:36;333; 23:59:00;575230;575236;1
10/11/2019;1; 00:03:16;332; 23:57:56;575236;575241;1
11/11/2019;2; 00:02:12;332; 23:56:20;575241;575246;1
12/11/2019;3; 00:00:36;402; 23:57:09;575246;576467;1
13/11/2019;4; 00:01:57;394; 23:59:14;576467;577674;1
14/11/2019;5; 00:03:30;407; 23:58:00;577674;579008;1
15/11/2019;6; 00:02:16;409; 23:56:49;579008;580378;1
16/11/2019;7; 00:01:05;332; 23:55:45;580378;580384;1
17/11/2019;1; 00:00:01;333; 23:58:24;580384;580389;1
18/11/2019;2; 00:02:40;419; 23:56:28;580389;581793;1
19/11/2019;3; 00:00:44;409; 23:56:35;581793;583156;1
20/11/2019;4; 00:01:23;416; 23:57:26;583156;584568;1
21/11/2019;5; 00:01:42;399; 23:58:23;584568;585792;1
22/11/2019;6; 00:02:39;388; 23:59:01;585792;586937;1
23/11/2019;7; 00:03:18;323; 23:57:25;586937;586942;1
24/11/2019;1; 00:01:41;332; 23:56:21;586942;586946;1
25/11/2019;2; 00:00:37;403; 23:58:31;586946;588161;1
26/11/2019;3; 00:02:47;412; 23:59:19;588161;589470;1
27/11/2019;4; 00:03:35;396; 23:59:58;589470;590698;1
28/11/2019;5; 00:04:14;395; 23:59:21;590698;591944;1
29/11/2019;6; 00:03:37;400; 23:56:45;591944;593194;1
30/11/2019;7; 00:01:33;333; 23:59:57;593194;593198;1
01/12/2019;1; 00:04:13;332; 23:58:53;593198;593201;1
02/12/2019;2; 00:03:09;415; 23:55:59;593201;594715;1
03/12/2019;3; 00:00:15;405; 23:58:03;594715;595985;1
04/12/2019;4; 00:02:19;409; 23:58:41;595985;597281;1
05/12/2019;5; 00:02:57;404; 23:58:54;597281;598546;1
06/12/2019;6; 00:03:42;407; 23:58:14;598546;599824;1
07/12/2019;7; 00:02:30;332; 23:56:38;599824;599828;1
08/12/2019;1; 00:00:54;333; 23:59:50;599828;599834;1
09/12/2019;2; 00:04:06;395; 23:56:37;599834;601040;1
10/12/2019;3; 00:00:52;406; 23:55:56;601040;602352;1
11/12/2019;4; 00:00:12;398; 23:56:34;602352;603683;1
12/12/2019;5; 00:00:50;409; 23:58:17;603683;605014;1
13/12/2019;6; 00:02:33;391; 23:58:30;605014;606114;1
14/12/2019;7; 00:03:18;330; 23:57:26;606114;606118;1
15/12/2019;1; 00:01:42;332; 23:55:50;606118;606122;1
16/12/2019;2; 00:00:38;392; 23:55:25;606122;607383;1
17/12/2019;3; 00:00:13;405; 23:57:30;607383;608717;1
18/12/2019;4; 00:01:46;387; 23:57:30;608717;609819;1
19/12/2019;5; 00:01:46;407; 23:58:24;609819;611142;1
20/12/2019;6; 00:03:12;392; 23:59:31;611142;612324;1
21/12/2019;7; 00:03:47;332; 23:57:55;612324;612329;1
22/12/2019;1; 00:02:11;332; 23:56:51;612329;612333;1
23/12/2019;2; 00:01:07;332; 23:59:30;612333;612340;1
24/12/2019;3; 00:04:18;332; 23:58:26;612340;612346;1
25/12/2019;4; 00:02:42;332; 23:56:50;612346;612351;1
26/12/2019;5; 00:01:38;331; 23:55:46;612351;612356;1
27/12/2019;6; 00:00:02;332; 23:58:58;612356;612360;1
28/12/2019;7; 00:03:14;332; 23:57:22;612360;612365;1
29/12/2019;1; 00:01:38;332; 23:56:18;612365;612368;1
30/12/2019;2; 00:00:34;333; 23:58:58;612368;612371;1
31/12/2019;3; 00:03:14;332; 23:57:54;612371;612375;1
